"ymd","year","month","day","numBlocks","difficulty","rewardPerBlock","transactionFees","difficultyChange","bitx","bitfinex","coinebase","kraken","AvgPrice","Work","revenuePerDay","revenuePerGH"
"2016-06-09",2016,6,9,165,2.09453e+11,25,53.21550949,1,572.5307195,577.2059122,579.2334979,578.0739738,577.71376642,1.48435239475108e+23,2413812.61890193,1.62617221317362e-08
"2016-06-10",2016,6,10,144,2.09453e+11,25,52.81223012,0,571.2590237,577.0418851,578.234391,577.8975873,576.58145308,1.2954348172373e+23,2106143.78347099,1.62581996056169e-08
"2016-06-11",2016,6,11,156,2.09453e+11,25,46.24529278,0,577.1691653,585.8215171,586.525826,585.1618824,583.22158893,1.40338771867374e+23,2301535.44996268,1.63998545757385e-08
"2016-06-12",2016,6,12,146,2.09453e+11,25,52.42482099,0,639.6343942,640.9215903,642.9700697,639.2918147,638.94616413,1.31342696747671e+23,2365650.13735126,1.80112803827687e-08
"2016-06-13",2016,6,13,161,2.09453e+11,25,63.87453511,0,692.3166632,689.4692624,692.1457126,688.8077948,687.57017164,1.44836809427226e+23,2811388.16592001,1.94107297519047e-08
"2016-06-14",2016,6,14,132,2.09453e+11,25,69.04509389,0,689.7695936,686.9829777,686.9928194,686.5369505,686.69285453,1.18748191580086e+23,2313499.19256362,1.94823951571789e-08
"2016-06-15",2016,6,15,152,2.09453e+11,25,83.38614703,0,685.2767178,684.6922828,685.5139381,685.0399454,684.0527336,1.36740341819493e+23,2656440.90950024,1.94268997294663e-08
"2016-06-16",2016,6,16,149,2.09453e+11,25,82.29665972,0,737.9113006,743.8501465,743.0871016,741.8618356,736.70756915,1.34041519283582e+23,2804864.26721524,2.09253392695526e-08
"2016-06-17",2016,6,17,149,2.09453e+11,25,78.90209509,0,746.8881354,749.5902866,752.5089208,750.6666778,747.33879348,1.34041519283582e+23,2842803.6022606,2.12083809364044e-08
"2016-06-18",2016,6,18,158,2.09453e+11,25,70.57830565,0,750.0066272,752.6321495,755.9371234,755.1030354,750.91205858,1.42137986891315e+23,3019100.73217773,2.12406324178931e-08
"2016-06-19",2016,6,19,177,2.09453e+11,25,63.14349102,0,754.4570677,758.4568646,759.0505258,759.4918042,754.37977277,1.59230529618752e+23,3385764.66691482,2.12632883594711e-08
"2016-06-20",2016,6,20,164,2.09453e+11,25,76.7711358,0,748.0758363,751.334348,750.6255916,752.2007994,747.11789277,1.47535631963137e+23,3120540.44956146,2.1151096911566e-08
"2016-06-21",2016,6,21,149,2.09453e+11,25,76.28917579,0,684.5663375,684.3007843,679.549726,681.6447345,681.73193813,1.34041519283582e+23,2591460.23720391,1.93332651782418e-08
"2016-06-22",2016,6,22,129,2.13399e+11,25,78.85018659,1,652.5366643,654.0396727,653.2088476,653.576303,650.29736735,1.18235686787288e+23,2148485.07845828,1.81712064845829e-08
"2016-06-23",2016,6,23,140,2.13399e+11,25,75.30395381,0,592.7770701,595.3365159,597.2603641,595.001083,593.46785733,1.28317799614111e+23,2121827.9767711,1.65357260111383e-08
"2016-06-24",2016,6,24,129,2.13399e+11,25,74.11847429,0,656.5043235,656.1628139,667.1318995,662.56214,657.06034787,1.18235686787288e+23,2167719.93238133,1.83338887884261e-08
"2016-06-25",2016,6,25,162,2.13399e+11,25,60.99766676,0,672.5681667,674.7043989,680.4915605,678.9697248,673.06620302,1.48482025267757e+23,2766973.59019023,1.86350744152402e-08
"2016-06-26",2016,6,26,146,2.13399e+11,25,54.30478358,0,642.3528109,640.9354933,652.0959007,648.2142414,642.53535042,1.33817133883288e+23,2380146.77218006,1.77865621771273e-08
"2016-06-27",2016,6,27,147,2.13399e+11,25,61.78464957,0,638.9389332,641.3903527,647.7937052,645.5087953,641.00141048,1.34733689594817e+23,2395284.23103438,1.77779161116844e-08
"2016-06-28",2016,6,28,148,2.13399e+11,25,58.37675619,0,649.4516907,649.4056852,651.6928299,652.1514359,652.02662725,1.35650245306346e+23,2450561.72027336,1.80652951621217e-08
"2016-06-29",2016,6,29,146,2.13399e+11,25,61.68595835,0,634.7771678,635.6096415,638.1638076,636.5341129,635.70019236,1.33817133883288e+23,2359519.47770301,1.76324167857378e-08
"2016-06-30",2016,6,30,150,2.13399e+11,25,62.5040288,0,653.4262088,655.958947,654.3864745,655.6354943,653.88125897,1.37483356729405e+23,2492924.93417994,1.81325579581718e-08
"2016-07-01",2016,7,1,155,2.13399e+11,25,57.69296304,0,672.5947194,677.8678926,678.65223,677.1720216,675.56929751,1.42066135287052e+23,2656806.62236345,1.87011958690594e-08
"2016-07-02",2016,7,2,149,2.13399e+11,25,52.92652832,0,680.2277285,688.2585427,689.3380928,688.25431,686.39729491,1.36566801017876e+23,2593158.54940758,1.89882059920855e-08
"2016-07-03",2016,7,3,154,2.13399e+11,25,45.47185343,0,671.5691864,674.1435171,677.7977413,674.795495,674.09327635,1.41149579575523e+23,2625911.38460784,1.8603749246046e-08
"2016-07-04",2016,7,4,151,2.13399e+11,25,55.14588726,0,669.0181017,670.7606948,674.237854,670.7492936,669.54546974,1.38399912440934e+23,2564456.82725823,1.85293240582986e-08
"2016-07-05",2016,7,5,145,2.13493e+11,25,55.87364447,1,669.2082882,671.8885512,673.7813869,671.8180268,672.48341701,1.32959119469272e+23,2475326.48601524,1.86171997520434e-08
"2016-07-06",2016,7,6,140,2.13493e+11,25,55.67845334,0,668.0687567,673.641186,674.296948,674.1914868,671.50174388,1.28374322246194e+23,2387644.28209435,1.85990799430697e-08
"2016-07-07",2016,7,7,137,2.13493e+11,25,56.50728572,0,639.8275143,641.3698294,645.1954237,642.2678852,641.85358534,1.25623443912347e+23,2234617.93372671,1.77882237911413e-08
"2016-07-08",2016,7,8,145,2.13493e+11,25,57.25884524,0,645.3777337,647.4121589,649.7881094,649.765722,646.77434907,1.32959119469272e+23,2381590.56773735,1.79122017146613e-08
"2016-07-09",2016,7,9,149,2.13493e+11,25,47.40040469,0,649.99008,650.3436385,653.6552123,652.5959002,651.30100316,1.36626957247735e+23,2456968.16789579,1.79830409561179e-08
"2016-07-10",2016,7,10,156,2.13493e+11,12.5,38.56114004,0,642.2004573,646.4161645,650.5873987,648.1972732,647.20034759,1.43045673360044e+23,1286997.46103785,8.99710862137365e-09
"2016-07-11",2016,7,11,143,2.13493e+11,12.5,57.33521701,0,643.6147084,649.94412,652.892535,651.2691838,648.28932146,1.31125200580041e+23,1195986.97104092,9.12095436842346e-09
"2016-07-12",2016,7,12,143,2.13493e+11,12.5,51.17140866,0,651.1095692,658.3005681,658.8220481,659.2456057,657.93056389,1.31125200580041e+23,1209718.11670809,9.22567219235379e-09
"2016-07-13",2016,7,13,129,2.13493e+11,12.5,53.18160911,0,656.0649257,664.0123566,664.3420707,662.7896897,664.42142947,1.18287768355421e+23,1106714.55576676,9.35612000423739e-09
"2016-07-14",2016,7,14,141,2.13493e+11,12.5,57.48641729,0,652.0364989,658.7135082,659.0695969,658.424651,657.7041582,1.29291281690809e+23,1197012.63451915,9.25826257474748e-09
"2016-07-15",2016,7,15,135,2.13493e+11,12.5,55.22548963,0,656.4663091,664.6558474,665.4964595,664.9945317,663.34405849,1.23789525023115e+23,1156026.59912514,9.33864637504079e-09
"2016-07-16",2016,7,16,157,2.13493e+11,12.5,50.67563958,0,658.1906844,665.1598355,666.9151763,664.9260508,663.84441417,1.4396263280466e+23,1336435.4030783,9.28321035147838e-09
"2016-07-17",2016,7,17,149,2.13493e+11,12.5,47.87291321,0,666.0925384,673.570883,672.4642746,671.9601829,669.76534915,1.36626957247735e+23,1279501.5812228,9.36492773459619e-09
"2016-07-18",2016,7,18,148,2.13493e+11,12.5,59.07113707,0,674.0171661,679.6629928,678.840617,678.513311,676.06018142,1.35709997803119e+23,1290646.97927123,9.51033085376387e-09
"2016-07-19",2016,7,19,128,2.01893e+11,12.5,61.86165427,1,666.4387729,672.382731,673.4218686,671.9625331,670.57116071,1.10993544160367e+23,1114396.49844327,1.00401920388555e-08
"2016-07-20",2016,7,20,150,2.01893e+11,12.5,64.19434833,0,664.9741282,669.7638911,670.8566402,669.4032098,669.54389627,1.3007055956293e+23,1298375.73960563,9.98208775274358e-09
"2016-07-21",2016,7,21,133,2.01893e+11,12.5,60.4162541,0,660.3749617,664.2615743,665.4462225,665.0998107,663.35576362,1.15329229479132e+23,1142906.42739182,9.90994592224013e-09
"2016-07-22",2016,7,22,129,2.01893e+11,12.5,65.19185579,0,657.1870762,659.6824199,662.7933565,660.1449932,660.7209247,1.1186068122412e+23,1108486.11431923,9.909524081105e-09
"2016-07-23",2016,7,23,131,2.01893e+11,12.5,60.03161359,0,650.6642951,652.6577461,658.6015574,654.3837686,653.94960503,1.13594955351626e+23,1110100.12823312,9.77244213703748e-09
"2016-07-24",2016,7,24,124,2.01893e+11,12.5,50.9057638,0,654.423615,657.0896578,659.4018531,659.1953948,657.1138401,1.07524995905356e+23,1051977.33408884,9.78356079189995e-09
"2016-07-25",2016,7,25,131,2.01893e+11,12.5,69.72168119,0,654.2882102,656.1270861,657.9798628,656.5744861,656.45982118,1.13594955351626e+23,1120722.43954861,9.86595255114527e-09
"2016-07-26",2016,7,26,129,2.01893e+11,12.5,70.79427446,0,649.8041398,652.0577297,654.6985968,652.7710898,652.36718676,1.1186068122412e+23,1098125.95031869,9.81690740930246e-09
"2016-07-27",2016,7,27,128,2.01893e+11,12.5,74.91411699,0,651.4164952,654.7473405,654.4691369,653.9596019,653.74875843,1.10993544160367e+23,1094973.02445909,9.86519560882783e-09
"2016-07-28",2016,7,28,136,2.01893e+11,12.5,71.63045994,0,652.4408215,656.5730541,657.1801634,656.4939831,655.393596388889,1.1793064067039e+23,1161115.25861218,9.84574705955709e-09
"2016-07-29",2016,7,29,147,2.01893e+11,12.5,72.26700639,0,652.6863034,657.1172862,657.0874861,656.3121695,656.626563,1.27469148371672e+23,1254003.74553666,9.83770395861019e-09
"2016-07-30",2016,7,30,119,2.01893e+11,12.5,65.72047583,0,653.0502737,656.573968,657.0987505,655.2983363,655.760831944444,1.03189310586591e+23,1018541.15142343,9.87060719403408e-09
"2016-07-31",2016,7,31,154,2.01893e+11,12.5,72.5596168,0,633.7782683,635.3654938,638.836537,634.7389081,636.523010933333,1.33539107817942e+23,1271492.66180437,9.52150034982889e-09
"2016-08-01",2016,8,1,153,2.01893e+11,12.5,73.17800941,0,619.2718986,621.0169939,620.4002829,618.3945923,620.88337561,1.32671970754189e+23,1232874.46535703,9.29265208279195e-09
"2016-08-02",2016,8,2,154,2.01893e+11,12.5,81.38920804,0,592.2877122,605.5380878,591.8541085,590.8032961,593.01828688,1.33539107817942e+23,1189825.4909664,8.90994039430403e-09
"2016-08-03",2016,8,3,166,2.17375e+11,12.5,75.68290751,1,547.6314503,NA,555.0740576,548.0365787,551.495345044444,1.5498303850418e+23,1186091.61215842,7.65304141411851e-09
"2016-08-04",2016,8,4,153,2.17375e+11,12.5,69.53744777,0,568.1687033,NA,581.4212224,577.3071637,573.107923788889,1.42845812597226e+23,1135921.36656329,7.9520802598966e-09
"2016-08-05",2016,8,5,169,2.17375e+11,12.5,74.55527344,0,569.351588,NA,579.0890394,574.9435831,572.759939744444,1.577839367904e+23,1252657.64663326,7.93906954100967e-09
"2016-08-06",2016,8,6,166,2.17375e+11,12.5,59.68826373,0,573.2243906,NA,582.0240012,578.3300865,576.088105666667,1.5498303850418e+23,1229768.51804108,7.93485874267404e-09
"2016-08-07",2016,8,7,148,2.17375e+11,12.5,66.98389239,0,588.4820449,NA,594.2496847,594.7417589,591.475749033333,1.3817764878686e+23,1133849.48363621,8.20573727799627e-09
"2016-08-08",2016,8,8,148,2.17375e+11,12.5,86.44357031,0,587.7251725,NA,593.1320743,591.9354393,591.165670044444,1.3817764878686e+23,1144758.96074557,8.2846898235428e-09
"2016-08-09",2016,8,9,124,2.17375e+11,12.5,74.29724567,0,584.4046214,NA,589.5430221,587.6284486,588.231488366667,1.15770462497099e+23,955462.786370342,8.25307911674178e-09
